receipt,family,date_field,recorded,age_days
runs/logstash-confighub-proof/latest/confighub-proof-receipt.yaml,logstash-confighub-proof,date,2026-05-27,108
runs/logstash-confighub-proof/latest/function-scan-receipt.yaml,logstash-confighub-proof,observedAt,2026-05-27,108
runs/logstash-confighub-proof/latest/safe-ops-receipt.yaml,logstash-confighub-proof,observedAt,2026-05-27,108
runs/logstash-default-confighub-proof/latest/confighub-proof-receipt.yaml,logstash-default-confighub-proof,date,2026-05-27,108
runs/logstash-default-confighub-proof/latest/function-scan-receipt.yaml,logstash-default-confighub-proof,observedAt,2026-05-27,108
runs/logstash-default-confighub-proof/latest/safe-ops-receipt.yaml,logstash-default-confighub-proof,observedAt,2026-05-27,108
runs/logstash-default-confighub-proof/latest/variant-promotion-receipt.yaml,logstash-default-confighub-proof,observedAt,2026-05-27,108
runs/logstash-ha-confighub-proof/latest/variant-promotion-receipt.yaml,logstash-ha-confighub-proof,observedAt,2026-05-27,108
runs/loki-confighub-proof/latest/confighub-proof-receipt.yaml,loki-confighub-proof,date,2026-05-27,108
runs/loki-confighub-proof/latest/function-scan-receipt.yaml,loki-confighub-proof,observedAt,2026-05-27,108
runs/loki-confighub-proof/latest/safe-ops-receipt.yaml,loki-confighub-proof,observedAt,2026-05-27,108
runs/loki-confighub-proof/latest/variant-promotion-receipt.yaml,loki-confighub-proof,observedAt,2026-05-27,108
runs/loki-simple-scalable-minio-confighub-proof/latest/confighub-proof-receipt.yaml,loki-simple-scalable-minio-confighub-proof,date,2026-05-27,108
runs/loki-simple-scalable-minio-confighub-proof/latest/function-scan-receipt.yaml,loki-simple-scalable-minio-confighub-proof,observedAt,2026-05-27,108
runs/loki-simple-scalable-minio-confighub-proof/latest/safe-ops-receipt.yaml,loki-simple-scalable-minio-confighub-proof,observedAt,2026-05-27,108
runs/loki-simple-scalable-minio-confighub-proof/latest/variant-promotion-receipt.yaml,loki-simple-scalable-minio-confighub-proof,observedAt,2026-05-27,108
runs/loki-single-binary-filesystem-confighub-proof/latest/confighub-proof-receipt.yaml,loki-single-binary-filesystem-confighub-proof,date,2026-05-27,108
runs/loki-single-binary-filesystem-confighub-proof/latest/function-scan-receipt.yaml,loki-single-binary-filesystem-confighub-proof,observedAt,2026-05-27,108
runs/loki-single-binary-filesystem-confighub-proof/latest/safe-ops-receipt.yaml,loki-single-binary-filesystem-confighub-proof,observedAt,2026-05-27,108
runs/loki-single-binary-filesystem-confighub-proof/latest/variant-promotion-receipt.yaml,loki-single-binary-filesystem-confighub-proof,observedAt,2026-05-27,108
runs/longhorn-confighub-proof/latest/confighub-proof-receipt.yaml,longhorn-confighub-proof,date,2026-05-27,108
runs/longhorn-confighub-proof/latest/function-scan-receipt.yaml,longhorn-confighub-proof,observedAt,2026-05-27,108
runs/longhorn-confighub-proof/latest/safe-ops-receipt.yaml,longhorn-confighub-proof,observedAt,2026-05-27,108
runs/longhorn-confighub-proof/latest/variant-promotion-receipt.yaml,longhorn-confighub-proof,observedAt,2026-05-27,108
runs/longhorn-default-confighub-proof/latest/confighub-proof-receipt.yaml,longhorn-default-confighub-proof,date,2026-05-27,108
runs/longhorn-default-confighub-proof/latest/function-scan-receipt.yaml,longhorn-default-confighub-proof,observedAt,2026-05-27,108
runs/longhorn-default-confighub-proof/latest/safe-ops-receipt.yaml,longhorn-default-confighub-proof,observedAt,2026-05-27,108
runs/longhorn-default-confighub-proof/latest/variant-promotion-receipt.yaml,longhorn-default-confighub-proof,observedAt,2026-05-27,108
runs/longhorn-ui-ingress-confighub-proof/latest/confighub-proof-receipt.yaml,longhorn-ui-ingress-confighub-proof,date,2026-05-27,108
runs/longhorn-ui-ingress-confighub-proof/latest/function-scan-receipt.yaml,longhorn-ui-ingress-confighub-proof,observedAt,2026-05-27,108
runs/longhorn-ui-ingress-confighub-proof/latest/safe-ops-receipt.yaml,longhorn-ui-ingress-confighub-proof,observedAt,2026-05-27,108
runs/longhorn-ui-ingress-confighub-proof/latest/variant-promotion-receipt.yaml,longhorn-ui-ingress-confighub-proof,observedAt,2026-05-27,108
runs/metrics-server-confighub-proof/latest/confighub-proof-receipt.yaml,metrics-server-confighub-proof,date,2026-05-27,108
runs/metrics-server-confighub-proof/latest/function-scan-receipt.yaml,metrics-server-confighub-proof,observedAt,2026-05-27,108
runs/metrics-server-confighub-proof/latest/safe-ops-receipt.yaml,metrics-server-confighub-proof,observedAt,2026-05-27,108
runs/metrics-server-confighub-proof/latest/variant-promotion-receipt.yaml,metrics-server-confighub-proof,observedAt,2026-05-27,108
runs/metrics-server-default-confighub-proof/latest/confighub-proof-receipt.yaml,metrics-server-default-confighub-proof,date,2026-05-27,108
runs/metrics-server-default-confighub-proof/latest/function-scan-receipt.yaml,metrics-server-default-confighub-proof,observedAt,2026-05-27,108
runs/metrics-server-default-confighub-proof/latest/safe-ops-receipt.yaml,metrics-server-default-confighub-proof,observedAt,2026-05-27,108
runs/metrics-server-default-confighub-proof/latest/variant-promotion-receipt.yaml,metrics-server-default-confighub-proof,observedAt,2026-05-27,108
runs/metrics-server-external-tls-ca-confighub-proof/latest/confighub-proof-receipt.yaml,metrics-server-external-tls-ca-confighub-proof,date,2026-05-27,108
runs/metrics-server-external-tls-ca-confighub-proof/latest/function-scan-receipt.yaml,metrics-server-external-tls-ca-confighub-proof,observedAt,2026-05-27,108
runs/metrics-server-external-tls-ca-confighub-proof/latest/safe-ops-receipt.yaml,metrics-server-external-tls-ca-confighub-proof,observedAt,2026-05-27,108
runs/metrics-server-external-tls-ca-confighub-proof/latest/variant-promotion-receipt.yaml,metrics-server-external-tls-ca-confighub-proof,observedAt,2026-05-27,108
runs/minio-operator-default-confighub-proof/latest/confighub-proof-receipt.yaml,minio-operator-default-confighub-proof,date,2026-05-27,108
runs/minio-operator-default-confighub-proof/latest/function-scan-receipt.yaml,minio-operator-default-confighub-proof,observedAt,2026-05-27,108
runs/minio-operator-default-confighub-proof/latest/safe-ops-receipt.yaml,minio-operator-default-confighub-proof,observedAt,2026-05-27,108
runs/minio-operator-default-confighub-proof/latest/variant-promotion-receipt.yaml,minio-operator-default-confighub-proof,observedAt,2026-05-27,108
runs/minio-tenant-default-confighub-proof/latest/confighub-proof-receipt.yaml,minio-tenant-default-confighub-proof,date,2026-05-27,108
runs/minio-tenant-default-confighub-proof/latest/function-scan-receipt.yaml,minio-tenant-default-confighub-proof,observedAt,2026-05-27,108
runs/minio-tenant-default-confighub-proof/latest/safe-ops-receipt.yaml,minio-tenant-default-confighub-proof,observedAt,2026-05-27,108
runs/minio-tenant-default-confighub-proof/latest/variant-promotion-receipt.yaml,minio-tenant-default-confighub-proof,observedAt,2026-05-27,108
runs/mongodb-confighub-proof/latest/confighub-proof-receipt.yaml,mongodb-confighub-proof,date,2026-05-27,108
runs/mongodb-confighub-proof/latest/function-scan-receipt.yaml,mongodb-confighub-proof,observedAt,2026-05-27,108
runs/mongodb-confighub-proof/latest/safe-ops-receipt.yaml,mongodb-confighub-proof,observedAt,2026-05-27,108
runs/mongodb-confighub-proof/latest/variant-promotion-receipt.yaml,mongodb-confighub-proof,observedAt,2026-05-27,108
runs/mongodb-existing-secret-replicaset-confighub-proof/latest/confighub-proof-receipt.yaml,mongodb-existing-secret-replicaset-confighub-proof,date,2026-05-27,108
runs/mongodb-existing-secret-replicaset-confighub-proof/latest/function-scan-receipt.yaml,mongodb-existing-secret-replicaset-confighub-proof,observedAt,2026-05-27,108
runs/mongodb-existing-secret-replicaset-confighub-proof/latest/safe-ops-receipt.yaml,mongodb-existing-secret-replicaset-confighub-proof,observedAt,2026-05-27,108
runs/mongodb-existing-secret-replicaset-confighub-proof/latest/variant-promotion-receipt.yaml,mongodb-existing-secret-replicaset-confighub-proof,observedAt,2026-05-27,108
runs/mysql-confighub-proof/latest/confighub-proof-receipt.yaml,mysql-confighub-proof,date,2026-05-27,108
runs/mysql-confighub-proof/latest/function-scan-receipt.yaml,mysql-confighub-proof,observedAt,2026-05-27,108
runs/mysql-confighub-proof/latest/safe-ops-receipt.yaml,mysql-confighub-proof,observedAt,2026-05-27,108
runs/mysql-confighub-proof/latest/variant-promotion-receipt.yaml,mysql-confighub-proof,observedAt,2026-05-27,108
runs/mysql-existing-secret-confighub-proof/latest/confighub-proof-receipt.yaml,mysql-existing-secret-confighub-proof,date,2026-05-27,108
runs/mysql-existing-secret-confighub-proof/latest/function-scan-receipt.yaml,mysql-existing-secret-confighub-proof,observedAt,2026-05-27,108
runs/mysql-existing-secret-confighub-proof/latest/safe-ops-receipt.yaml,mysql-existing-secret-confighub-proof,observedAt,2026-05-27,108
runs/mysql-existing-secret-confighub-proof/latest/variant-promotion-receipt.yaml,mysql-existing-secret-confighub-proof,observedAt,2026-05-27,108
runs/nack-confighub-proof/latest/confighub-proof-receipt.yaml,nack-confighub-proof,date,2026-05-27,108
runs/nack-confighub-proof/latest/function-scan-receipt.yaml,nack-confighub-proof,observedAt,2026-05-27,108
runs/nack-confighub-proof/latest/safe-ops-receipt.yaml,nack-confighub-proof,observedAt,2026-05-27,108
runs/nack-default-confighub-proof/latest/variant-promotion-receipt.yaml,nack-default-confighub-proof,observedAt,2026-05-27,108
runs/nack-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml,nack-no-crds-confighub-proof,date,2026-05-27,108
runs/nack-no-crds-confighub-proof/latest/function-scan-receipt.yaml,nack-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/nack-no-crds-confighub-proof/latest/safe-ops-receipt.yaml,nack-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/nack-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,nack-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/nats-confighub-proof/latest/confighub-proof-receipt.yaml,nats-confighub-proof,date,2026-05-27,108
runs/nats-confighub-proof/latest/function-scan-receipt.yaml,nats-confighub-proof,observedAt,2026-05-27,108
runs/nats-confighub-proof/latest/safe-ops-receipt.yaml,nats-confighub-proof,observedAt,2026-05-27,108
runs/nats-default-confighub-proof/latest/variant-promotion-receipt.yaml,nats-default-confighub-proof,observedAt,2026-05-27,108
runs/nats-ha-confighub-proof/latest/confighub-proof-receipt.yaml,nats-ha-confighub-proof,date,2026-05-27,108
runs/nats-ha-confighub-proof/latest/function-scan-receipt.yaml,nats-ha-confighub-proof,observedAt,2026-05-27,108
runs/nats-ha-confighub-proof/latest/safe-ops-receipt.yaml,nats-ha-confighub-proof,observedAt,2026-05-27,108
runs/nats-ha-confighub-proof/latest/variant-promotion-receipt.yaml,nats-ha-confighub-proof,observedAt,2026-05-27,108
runs/nfs-provisioner-default-confighub-proof/latest/confighub-proof-receipt.yaml,nfs-provisioner-default-confighub-proof,date,2026-05-27,108
runs/nfs-provisioner-default-confighub-proof/latest/function-scan-receipt.yaml,nfs-provisioner-default-confighub-proof,observedAt,2026-05-27,108
runs/nfs-provisioner-default-confighub-proof/latest/safe-ops-receipt.yaml,nfs-provisioner-default-confighub-proof,observedAt,2026-05-27,108
runs/nfs-provisioner-default-confighub-proof/latest/variant-promotion-receipt.yaml,nfs-provisioner-default-confighub-proof,observedAt,2026-05-27,108
runs/nginx-confighub-proof/latest/confighub-proof-receipt.yaml,nginx-confighub-proof,date,2026-05-27,108
runs/nginx-confighub-proof/latest/function-scan-receipt.yaml,nginx-confighub-proof,observedAt,2026-05-27,108
runs/nginx-confighub-proof/latest/safe-ops-receipt.yaml,nginx-confighub-proof,observedAt,2026-05-27,108
runs/nginx-existing-tls-ingress-confighub-proof/latest/confighub-proof-receipt.yaml,nginx-existing-tls-ingress-confighub-proof,date,2026-05-27,108
runs/nginx-existing-tls-ingress-confighub-proof/latest/function-scan-receipt.yaml,nginx-existing-tls-ingress-confighub-proof,observedAt,2026-05-27,108
runs/nginx-existing-tls-ingress-confighub-proof/latest/safe-ops-receipt.yaml,nginx-existing-tls-ingress-confighub-proof,observedAt,2026-05-27,108
runs/nginx-existing-tls-ingress-confighub-proof/latest/variant-promotion-receipt.yaml,nginx-existing-tls-ingress-confighub-proof,observedAt,2026-05-27,108
runs/nginx-http-clusterip-confighub-proof/latest/variant-promotion-receipt.yaml,nginx-http-clusterip-confighub-proof,observedAt,2026-05-27,108
runs/opencost-default-confighub-proof/latest/confighub-proof-receipt.yaml,opencost-default-confighub-proof,date,2026-05-27,108
runs/opencost-default-confighub-proof/latest/function-scan-receipt.yaml,opencost-default-confighub-proof,observedAt,2026-05-27,108
runs/opencost-default-confighub-proof/latest/safe-ops-receipt.yaml,opencost-default-confighub-proof,observedAt,2026-05-27,108
runs/opencost-default-confighub-proof/latest/variant-promotion-receipt.yaml,opencost-default-confighub-proof,observedAt,2026-05-27,108
runs/opensearch-confighub-proof/latest/confighub-proof-receipt.yaml,opensearch-confighub-proof,date,2026-05-27,108
runs/opensearch-confighub-proof/latest/function-scan-receipt.yaml,opensearch-confighub-proof,observedAt,2026-05-27,108
runs/opensearch-confighub-proof/latest/safe-ops-receipt.yaml,opensearch-confighub-proof,observedAt,2026-05-27,108
runs/opensearch-default-confighub-proof/latest/confighub-proof-receipt.yaml,opensearch-default-confighub-proof,date,2026-05-27,108
runs/opensearch-default-confighub-proof/latest/function-scan-receipt.yaml,opensearch-default-confighub-proof,observedAt,2026-05-27,108
runs/opensearch-default-confighub-proof/latest/safe-ops-receipt.yaml,opensearch-default-confighub-proof,observedAt,2026-05-27,108
runs/opensearch-default-confighub-proof/latest/variant-promotion-receipt.yaml,opensearch-default-confighub-proof,observedAt,2026-05-27,108
runs/opensearch-ha-confighub-proof/latest/variant-promotion-receipt.yaml,opensearch-ha-confighub-proof,observedAt,2026-05-27,108
runs/opensearch-legacy-confighub-proof/latest/confighub-proof-receipt.yaml,opensearch-legacy-confighub-proof,date,2026-05-27,108
runs/opensearch-legacy-confighub-proof/latest/function-scan-receipt.yaml,opensearch-legacy-confighub-proof,observedAt,2026-05-27,108
runs/opensearch-legacy-confighub-proof/latest/safe-ops-receipt.yaml,opensearch-legacy-confighub-proof,observedAt,2026-05-27,108
runs/opensearch-legacy-confighub-proof/latest/variant-promotion-receipt.yaml,opensearch-legacy-confighub-proof,observedAt,2026-05-27,108
runs/opentelemetry-operator-confighub-proof/latest/confighub-proof-receipt.yaml,opentelemetry-operator-confighub-proof,date,2026-05-27,108
runs/opentelemetry-operator-confighub-proof/latest/function-scan-receipt.yaml,opentelemetry-operator-confighub-proof,observedAt,2026-05-27,108
runs/opentelemetry-operator-confighub-proof/latest/safe-ops-receipt.yaml,opentelemetry-operator-confighub-proof,observedAt,2026-05-27,108
runs/opentelemetry-operator-default-confighub-proof/latest/variant-promotion-receipt.yaml,opentelemetry-operator-default-confighub-proof,observedAt,2026-05-27,108
runs/opentelemetry-operator-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml,opentelemetry-operator-no-crds-confighub-proof,date,2026-05-27,108
runs/opentelemetry-operator-no-crds-confighub-proof/latest/function-scan-receipt.yaml,opentelemetry-operator-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/opentelemetry-operator-no-crds-confighub-proof/latest/safe-ops-receipt.yaml,opentelemetry-operator-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/opentelemetry-operator-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,opentelemetry-operator-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/pg-operator-confighub-proof/latest/confighub-proof-receipt.yaml,pg-operator-confighub-proof,date,2026-05-27,108
runs/pg-operator-confighub-proof/latest/function-scan-receipt.yaml,pg-operator-confighub-proof,observedAt,2026-05-27,108
runs/pg-operator-confighub-proof/latest/safe-ops-receipt.yaml,pg-operator-confighub-proof,observedAt,2026-05-27,108
runs/pg-operator-default-confighub-proof/latest/variant-promotion-receipt.yaml,pg-operator-default-confighub-proof,observedAt,2026-05-27,108
runs/pg-operator-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml,pg-operator-no-crds-confighub-proof,date,2026-05-27,108
runs/pg-operator-no-crds-confighub-proof/latest/function-scan-receipt.yaml,pg-operator-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/pg-operator-no-crds-confighub-proof/latest/safe-ops-receipt.yaml,pg-operator-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/pg-operator-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,pg-operator-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/pgadmin4-default-confighub-proof/latest/confighub-proof-receipt.yaml,pgadmin4-default-confighub-proof,date,2026-05-27,108
runs/pgadmin4-default-confighub-proof/latest/function-scan-receipt.yaml,pgadmin4-default-confighub-proof,observedAt,2026-05-27,108
runs/pgadmin4-default-confighub-proof/latest/safe-ops-receipt.yaml,pgadmin4-default-confighub-proof,observedAt,2026-05-27,108
runs/pgadmin4-default-confighub-proof/latest/variant-promotion-receipt.yaml,pgadmin4-default-confighub-proof,observedAt,2026-05-27,108
runs/postgresql-confighub-proof/latest/confighub-proof-receipt.yaml,postgresql-confighub-proof,date,2026-05-27,108
runs/postgresql-confighub-proof/latest/function-scan-receipt.yaml,postgresql-confighub-proof,observedAt,2026-05-27,108
runs/postgresql-confighub-proof/latest/safe-ops-receipt.yaml,postgresql-confighub-proof,observedAt,2026-05-27,108
runs/postgresql-confighub-proof/latest/variant-promotion-receipt.yaml,postgresql-confighub-proof,observedAt,2026-05-27,108
runs/postgresql-existing-secret-confighub-proof/latest/confighub-proof-receipt.yaml,postgresql-existing-secret-confighub-proof,date,2026-05-27,108
runs/postgresql-existing-secret-confighub-proof/latest/function-scan-receipt.yaml,postgresql-existing-secret-confighub-proof,observedAt,2026-05-27,108
runs/postgresql-existing-secret-confighub-proof/latest/safe-ops-receipt.yaml,postgresql-existing-secret-confighub-proof,observedAt,2026-05-27,108
runs/postgresql-existing-secret-confighub-proof/latest/variant-promotion-receipt.yaml,postgresql-existing-secret-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-adapter-apiservice-v1-capability-confighub-proof/latest/confighub-proof-receipt.yaml,prometheus-adapter-apiservice-v1-capability-confighub-proof,date,2026-05-27,108
runs/prometheus-adapter-apiservice-v1-capability-confighub-proof/latest/function-scan-receipt.yaml,prometheus-adapter-apiservice-v1-capability-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-adapter-apiservice-v1-capability-confighub-proof/latest/safe-ops-receipt.yaml,prometheus-adapter-apiservice-v1-capability-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-adapter-apiservice-v1-capability-confighub-proof/latest/variant-promotion-receipt.yaml,prometheus-adapter-apiservice-v1-capability-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-adapter-cluster-metrics-readonly-confighub-proof/latest/confighub-proof-receipt.yaml,prometheus-adapter-cluster-metrics-readonly-confighub-proof,date,2026-05-27,108
runs/prometheus-adapter-cluster-metrics-readonly-confighub-proof/latest/function-scan-receipt.yaml,prometheus-adapter-cluster-metrics-readonly-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-adapter-cluster-metrics-readonly-confighub-proof/latest/safe-ops-receipt.yaml,prometheus-adapter-cluster-metrics-readonly-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-adapter-cluster-metrics-readonly-confighub-proof/latest/variant-promotion-receipt.yaml,prometheus-adapter-cluster-metrics-readonly-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-adapter-confighub-proof/latest/confighub-proof-receipt.yaml,prometheus-adapter-confighub-proof,date,2026-05-27,108
runs/prometheus-adapter-confighub-proof/latest/function-scan-receipt.yaml,prometheus-adapter-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-adapter-confighub-proof/latest/safe-ops-receipt.yaml,prometheus-adapter-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-adapter-default-confighub-proof/latest/confighub-proof-receipt.yaml,prometheus-adapter-default-confighub-proof,date,2026-05-27,108
runs/prometheus-adapter-default-confighub-proof/latest/function-scan-receipt.yaml,prometheus-adapter-default-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-adapter-default-confighub-proof/latest/safe-ops-receipt.yaml,prometheus-adapter-default-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-adapter-default-confighub-proof/latest/variant-promotion-receipt.yaml,prometheus-adapter-default-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-blackbox-exporter-cluster-metrics-readonly-confighub-proof/latest/confighub-proof-receipt.yaml,prometheus-blackbox-exporter-cluster-metrics-readonly-confighub-proof,date,2026-05-27,108
runs/prometheus-blackbox-exporter-cluster-metrics-readonly-confighub-proof/latest/function-scan-receipt.yaml,prometheus-blackbox-exporter-cluster-metrics-readonly-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-blackbox-exporter-cluster-metrics-readonly-confighub-proof/latest/safe-ops-receipt.yaml,prometheus-blackbox-exporter-cluster-metrics-readonly-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-blackbox-exporter-cluster-metrics-readonly-confighub-proof/latest/variant-promotion-receipt.yaml,prometheus-blackbox-exporter-cluster-metrics-readonly-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-blackbox-exporter-confighub-proof/latest/confighub-proof-receipt.yaml,prometheus-blackbox-exporter-confighub-proof,date,2026-05-27,108
runs/prometheus-blackbox-exporter-confighub-proof/latest/function-scan-receipt.yaml,prometheus-blackbox-exporter-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-blackbox-exporter-confighub-proof/latest/safe-ops-receipt.yaml,prometheus-blackbox-exporter-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-blackbox-exporter-default-confighub-proof/latest/confighub-proof-receipt.yaml,prometheus-blackbox-exporter-default-confighub-proof,date,2026-05-27,108
runs/prometheus-blackbox-exporter-default-confighub-proof/latest/function-scan-receipt.yaml,prometheus-blackbox-exporter-default-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-blackbox-exporter-default-confighub-proof/latest/safe-ops-receipt.yaml,prometheus-blackbox-exporter-default-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-blackbox-exporter-default-confighub-proof/latest/variant-promotion-receipt.yaml,prometheus-blackbox-exporter-default-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-confighub-proof/latest/confighub-proof-receipt.yaml,prometheus-confighub-proof,date,2026-05-27,108
runs/prometheus-confighub-proof/latest/function-scan-receipt.yaml,prometheus-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-confighub-proof/latest/safe-ops-receipt.yaml,prometheus-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-confighub-proof/latest/variant-promotion-receipt.yaml,prometheus-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-default-confighub-proof/latest/confighub-proof-receipt.yaml,prometheus-default-confighub-proof,date,2026-05-27,108
runs/prometheus-default-confighub-proof/latest/function-scan-receipt.yaml,prometheus-default-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-default-confighub-proof/latest/safe-ops-receipt.yaml,prometheus-default-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-default-confighub-proof/latest/variant-promotion-receipt.yaml,prometheus-default-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-node-exporter-cluster-metrics-readonly-confighub-proof/latest/variant-promotion-receipt.yaml,prometheus-node-exporter-cluster-metrics-readonly-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-node-exporter-confighub-proof/latest/confighub-proof-receipt.yaml,prometheus-node-exporter-confighub-proof,date,2026-05-27,108
runs/prometheus-node-exporter-confighub-proof/latest/function-scan-receipt.yaml,prometheus-node-exporter-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-node-exporter-confighub-proof/latest/safe-ops-receipt.yaml,prometheus-node-exporter-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-node-exporter-default-confighub-proof/latest/confighub-proof-receipt.yaml,prometheus-node-exporter-default-confighub-proof,date,2026-05-27,108
runs/prometheus-node-exporter-default-confighub-proof/latest/function-scan-receipt.yaml,prometheus-node-exporter-default-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-node-exporter-default-confighub-proof/latest/safe-ops-receipt.yaml,prometheus-node-exporter-default-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-node-exporter-default-confighub-proof/latest/variant-promotion-receipt.yaml,prometheus-node-exporter-default-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-server-only-ephemeral-confighub-proof/latest/confighub-proof-receipt.yaml,prometheus-server-only-ephemeral-confighub-proof,date,2026-05-27,108
runs/prometheus-server-only-ephemeral-confighub-proof/latest/function-scan-receipt.yaml,prometheus-server-only-ephemeral-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-server-only-ephemeral-confighub-proof/latest/safe-ops-receipt.yaml,prometheus-server-only-ephemeral-confighub-proof,observedAt,2026-05-27,108
runs/prometheus-server-only-ephemeral-confighub-proof/latest/variant-promotion-receipt.yaml,prometheus-server-only-ephemeral-confighub-proof,observedAt,2026-05-27,108
runs/promtail-confighub-proof/latest/confighub-proof-receipt.yaml,promtail-confighub-proof,date,2026-05-27,108
runs/promtail-confighub-proof/latest/function-scan-receipt.yaml,promtail-confighub-proof,observedAt,2026-05-27,108
runs/promtail-confighub-proof/latest/safe-ops-receipt.yaml,promtail-confighub-proof,observedAt,2026-05-27,108
runs/promtail-default-confighub-proof/latest/variant-promotion-receipt.yaml,promtail-default-confighub-proof,observedAt,2026-05-27,108
runs/psmdb-operator-confighub-proof/latest/confighub-proof-receipt.yaml,psmdb-operator-confighub-proof,date,2026-05-27,108
runs/psmdb-operator-confighub-proof/latest/function-scan-receipt.yaml,psmdb-operator-confighub-proof,observedAt,2026-05-27,108
runs/psmdb-operator-confighub-proof/latest/safe-ops-receipt.yaml,psmdb-operator-confighub-proof,observedAt,2026-05-27,108
runs/psmdb-operator-default-confighub-proof/latest/variant-promotion-receipt.yaml,psmdb-operator-default-confighub-proof,observedAt,2026-05-27,108
runs/psmdb-operator-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml,psmdb-operator-no-crds-confighub-proof,date,2026-05-27,108
runs/psmdb-operator-no-crds-confighub-proof/latest/function-scan-receipt.yaml,psmdb-operator-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/psmdb-operator-no-crds-confighub-proof/latest/safe-ops-receipt.yaml,psmdb-operator-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/psmdb-operator-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,psmdb-operator-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/pxc-operator-confighub-proof/latest/confighub-proof-receipt.yaml,pxc-operator-confighub-proof,date,2026-05-27,108
runs/pxc-operator-confighub-proof/latest/function-scan-receipt.yaml,pxc-operator-confighub-proof,observedAt,2026-05-27,108
runs/pxc-operator-confighub-proof/latest/safe-ops-receipt.yaml,pxc-operator-confighub-proof,observedAt,2026-05-27,108
runs/pxc-operator-default-confighub-proof/latest/variant-promotion-receipt.yaml,pxc-operator-default-confighub-proof,observedAt,2026-05-27,108
runs/pxc-operator-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml,pxc-operator-no-crds-confighub-proof,date,2026-05-27,108
runs/pxc-operator-no-crds-confighub-proof/latest/function-scan-receipt.yaml,pxc-operator-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/pxc-operator-no-crds-confighub-proof/latest/safe-ops-receipt.yaml,pxc-operator-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/pxc-operator-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,pxc-operator-no-crds-confighub-proof,observedAt,2026-05-27,108
runs/pyroscope-confighub-proof/latest/confighub-proof-receipt.yaml,pyroscope-confighub-proof,date,2026-05-27,108
runs/pyroscope-confighub-proof/latest/function-scan-receipt.yaml,pyroscope-confighub-proof,observedAt,2026-05-27,108
runs/pyroscope-confighub-proof/latest/safe-ops-receipt.yaml,pyroscope-confighub-proof,observedAt,2026-05-27,108
